date,product_code,product,variant,sold_quantity
2021-05-01,A1920150404,"AQ MB Lito",Premium,71
2021-05-01,A2020150501,"AQ MB Lito 2",Standard,86
2021-05-01,A2020150502,"AQ MB Lito 2","Plus 1",64
2021-05-01,A2021150503,"AQ MB Lito 2","Plus 2",73
2021-05-01,A2118150101,"AQ Master wired x1 Ms","Standard 1",982
2021-05-01,A2118150102,"AQ Master wired x1 Ms","Standard 2",905
2021-05-01,A2118150103,"AQ Master wired x1 Ms","Plus 1",146
2021-05-01,A2118150104,"AQ Master wired x1 Ms","Plus 2",514
2021-05-01,A2118150105,"AQ Master wired x1 Ms","Premium 1",341
2021-05-01,A2118150106,"AQ Master wired x1 Ms","Premium 2",123
2021-05-01,A2218150201,"AQ Master wireless x1 Ms","Standard 1",961
2021-05-01,A2218150202,"AQ Master wireless x1 Ms","Standard 2",659
2021-05-01,A2219150203,"AQ Master wireless x1 Ms","Plus 1",861
2021-05-01,A2219150204,"AQ Master wireless x1 Ms","Plus 2",946
2021-05-01,A2219150205,"AQ Master wireless x1 Ms","Premium 1",381
2021-05-01,A2219150206,"AQ Master wireless x1 Ms","Premium 2",836
2021-05-01,A2319150301,"AQ Gamers Ms","Standard 1",125
2021-05-01,A2319150302,"AQ Gamers Ms","Standard 2",564
2021-05-01,A2319150303,"AQ Gamers Ms","Plus 1",137
2021-05-01,A2319150304,"AQ Gamers Ms","Plus 2",867
2021-05-01,A2319150305,"AQ Gamers Ms","Premium 1",154
2021-05-01,A2319150306,"AQ Gamers Ms","Premium 2",892
2021-05-01,A2419150401,"AQ Lite Ms","Standard 1",166
2021-05-01,A2419150402,"AQ Lite Ms","Standard 2",547
2021-05-01,A2419150403,"AQ Lite Ms","Plus 1",647
2021-05-01,A2419150404,"AQ Lite Ms","Plus 2",678
2021-05-01,A2419150405,"AQ Lite Ms","Premium 1",965
2021-05-01,A2420150406,"AQ Lite Ms","Premium 2",156
2021-05-01,A2520150501,"AQ Maxima Ms","Standard 1",549
2021-05-01,A2520150502,"AQ Maxima Ms","Standard 2",349
2021-05-01,A2520150503,"AQ Maxima Ms","Plus 1",795
2021-05-01,A2520150504,"AQ Maxima Ms","Plus 2",518
2021-05-01,A2520150505,"AQ Maxima Ms","Premium 1",412
2021-05-01,A2520150506,"AQ Maxima Ms","Premium 2",820
2021-05-01,A2620150601,"AQ Qwerty Ms","Standard 1",584
2021-05-01,A2620150602,"AQ Qwerty Ms","Standard 2",112
2021-05-01,A2620150603,"AQ Qwerty Ms","Plus 1",470
2021-05-01,A2620150604,"AQ Qwerty Ms","Plus 2",757
2021-05-01,A2620150605,"AQ Qwerty Ms","Premium 1",501
2021-05-01,A2620150606,"AQ Qwerty Ms","Premium 2",512
2021-05-01,A2720150701,"AQ Trigger Ms","Standard 1",921
2021-05-01,A2721150702,"AQ Trigger Ms","Standard 2",632
2021-05-01,A2721150703,"AQ Trigger Ms","Plus 1",139
2021-05-01,A2721150704,"AQ Trigger Ms","Plus 2",838
2021-05-01,A2721150705,"AQ Trigger Ms","Premium 1",599
2021-05-01,A2721150706,"AQ Trigger Ms","Premium 2",730
2021-05-01,A2821150801,"AQ Lumina Ms","Standard 1",649
2021-05-01,A2918150101,"AQ Master wired x1","Standard 1",864
2021-05-01,A2918150102,"AQ Master wired x1","Standard 2",662
2021-05-01,A2918150103,"AQ Master wired x1","Plus 1",672
2021-05-01,A2918150104,"AQ Master wired x1","Plus 2",428
2021-05-01,A2918150105,"AQ Master wired x1","Premium 1",790
2021-05-01,A2918150106,"AQ Master wired x1","Premium 2",774
2021-05-01,A3018150201,"AQ Master wireless x1","Standard 1",773
2021-05-01,A3018150202,"AQ Master wireless x1","Standard 2",516
2021-05-01,A3018150203,"AQ Master wireless x1","Plus 1",855
2021-05-01,A3019150204,"AQ Master wireless x1","Plus 2",806
2021-05-01,A3019150205,"AQ Master wireless x1","Premium 1",859
2021-05-01,A3019150206,"AQ Master wireless x1","Premium 2",158
2021-05-01,A3119150301,"AQ Gamers ","Standard 1",113
2021-05-01,A3119150302,"AQ Gamers ","Standard 2",377
2021-05-01,A3119150303,"AQ Gamers ","Plus 1",729
2021-05-01,A3120150304,"AQ Gamers ","Plus 2",345
2021-05-01,A3120150305,"AQ Gamers ","Premium 1",315
2021-05-01,A3120150306,"AQ Gamers ","Premium 2",708
2021-05-01,A3220150401,"AQ Lite","Standard 1",505
2021-05-01,A3220150402,"AQ Lite","Standard 2",225
2021-05-01,A3220150403,"AQ Lite","Plus 1",204
2021-05-01,A3220150404,"AQ Lite","Plus 2",586
2021-05-01,A3220150405,"AQ Lite","Premium 1",160
2021-05-01,A3220150406,"AQ Lite","Premium 2",153
2021-05-01,A3320150501,"AQ Maxima","Standard 1",155
2021-05-01,A3320150502,"AQ Maxima","Standard 2",686
2021-05-01,A3320150503,"AQ Maxima","Plus 1",748
2021-05-01,A3320150504,"AQ Maxima","Plus 2",92
2021-05-01,A3320150505,"AQ Maxima","Premium 1",482
2021-05-01,A3320150506,"AQ Maxima","Premium 2",313
2021-05-01,A3420150601,"AQ Qwerty","Standard 1",218
2021-05-01,A3420150602,"AQ Qwerty","Standard 2",514
2021-05-01,A3421150603,"AQ Qwerty","Plus 1",222
2021-05-01,A3421150604,"AQ Qwerty","Plus 2",632
2021-05-01,A3421150605,"AQ Qwerty","Premium 1",449
2021-05-01,A3421150606,"AQ Qwerty","Premium 2",597
2021-05-01,A3521150701,"AQ Trigger","Standard 1",444
2021-05-01,A3521150702,"AQ Trigger","Standard 2",211
2021-05-01,A3521150703,"AQ Trigger","Plus 1",357
2021-05-01,A3521150704,"AQ Trigger","Plus 2",150
2021-05-01,A3521150705,"AQ Trigger","Premium 1",220
2021-05-01,A3718150101,"AQ LION x1",Standard,69
2021-05-01,A3718150102,"AQ LION x1","Plus 1 ",71
2021-05-01,A3718150103,"AQ LION x1","Plus 2",54
2021-05-01,A3718150105,"AQ LION x1",Premium,44
2021-05-01,A3818150201,"AQ LION x2",Standard,18
2021-05-01,A3818150202,"AQ LION x2","Plus 1 ",15
2021-05-01,A3819150203,"AQ LION x2","Plus 2",85
2021-05-01,A3819150204,"AQ LION x2","Plus 3",30
2021-05-01,A3819150205,"AQ LION x2",Premium,63
2021-05-01,A3920150301,"AQ LION x3",Standard,62
2021-05-01,A3920150302,"AQ LION x3","Plus 1 ",49
2021-05-01,A3920150303,"AQ LION x3","Plus 2",13
2021-05-01,A3920150304,"AQ LION x3","Plus 3",21
2021-05-01,A3920150305,"AQ LION x3",Premium,65
2021-05-01,A4020150401,"AQ Mx NB",Standard,17
2021-05-01,A4020150402,"AQ Mx NB","Plus 1 ",84
2021-05-01,A4021150403,"AQ Mx NB","Plus 2",36
2021-05-01,A4021150404,"AQ Mx NB","Plus 3",9
2021-05-01,A4021150405,"AQ Mx NB",Premium,68
2021-05-01,A4118110105,"AQ Aspiron","Plus Blue",38
2021-05-01,A4118110106,"AQ Aspiron","Plus Red",28
2021-05-01,A4118110107,"AQ Aspiron","Premium Black",8
2021-05-01,A4218110201,"AQ Digit","Standard Grey",33
2021-05-01,A4218110202,"AQ Digit","Standard Blue",39
2021-05-01,A4218110203,"AQ Digit","Standard Red",35
2021-05-01,A4218110204,"AQ Digit","Plus Grey",18
2021-05-01,A4218110205,"AQ Digit","Plus Blue",16
2021-05-01,A4218110206,"AQ Digit","Plus Red",28
2021-05-01,A4218110207,"AQ Digit","Premium Black",24
2021-05-01,A4218110208,"AQ Digit","Premium Misty Green",26
2021-05-01,A4318110301,"AQ Velocity","Standard Grey",28
2021-05-01,A4319110302,"AQ Velocity","Standard Blue",13
2021-05-01,A4319110303,"AQ Velocity","Standard Red",30
2021-05-01,A4319110304,"AQ Velocity","Plus Grey",30
2021-05-01,A4319110305,"AQ Velocity","Plus Blue",27
2021-05-01,A4319110306,"AQ Velocity","Plus Red",11
2021-05-01,A4419110401,"AQ Elite","Standard Grey",32
2021-05-01,A4419110402,"AQ Elite","Standard Blue",7
2021-05-01,A4419110403,"AQ Elite","Standard Red",33
2021-05-01,A4419110404,"AQ Elite","Plus Grey",27
2021-05-01,A4419110405,"AQ Elite","Plus Blue",11
2021-05-01,A4419110406,"AQ Elite","Plus Red",27
2021-05-01,A4419110407,"AQ Elite","Premium Black",30
2021-05-01,A4419110408,"AQ Elite","Premium Misty Green",9
2021-05-01,A4519110501,"AQ Gen X","Standard Grey",13
2021-05-01,A4519110502,"AQ Gen X","Standard Blue",32
2021-05-01,A4519110503,"AQ Gen X","Standard Red",19
2021-05-01,A4520110504,"AQ Gen X","Plus Grey",7
2021-05-01,A4520110505,"AQ Gen X","Plus Blue",10
2021-05-01,A4520110506,"AQ Gen X","Plus Red",7
2021-05-01,A4520110507,"AQ Gen X","Premium Black",23
2021-05-01,A4520110508,"AQ Gen X","Premium Misty Green",27
2021-05-01,A4620110601,"AQ Gen Y","Standard Grey",19
2021-05-01,A4620110602,"AQ Gen Y","Standard Blue",30
2021-05-01,A4620110603,"AQ Gen Y","Standard Red",8
2021-05-01,A4620110604,"AQ Gen Y","Plus Grey",17
2021-05-01,A4620110605,"AQ Gen Y","Plus Blue",32
2021-05-01,A4620110606,"AQ Gen Y","Plus Red",15
2021-05-01,A4620110607,"AQ Gen Y","Premium Black",32
2021-05-01,A4620110608,"AQ Gen Y","Premium Misty Green",31
2021-05-01,A4720110701,"AQ GEN Z","Standard Grey",12
2021-05-01,A4720110702,"AQ GEN Z","Standard Blue",20
2021-05-01,A4721110703,"AQ GEN Z","Standard Red",13
2021-05-01,A4721110704,"AQ GEN Z","Plus Grey",22
2021-05-01,A4721110705,"AQ GEN Z","Plus Blue",29
2021-05-01,A4918110101,"AQ BZ 101","Standard Grey",7
2021-05-01,A4918110102,"AQ BZ 101","Standard Blue",12
2021-05-01,A4918110103,"AQ BZ 101","Premium Black",15
2021-05-01,A4918110104,"AQ BZ 101","Premium Misty Green",26
2021-05-01,A5018110201,"AQ BZ Compact","Standard Grey",19
2021-05-01,A5018110202,"AQ BZ Compact","Standard Blue",11
2021-05-01,A5018110203,"AQ BZ Compact","Standard Red",13
2021-05-01,A5018110204,"AQ BZ Compact","Plus Grey",9
2021-05-01,A5018110205,"AQ BZ Compact","Plus Blue",24
2021-05-01,A5018110206,"AQ BZ Compact","Plus Red",9
2021-05-01,A5018110207,"AQ BZ Compact","Premium Black",12
2021-05-01,A5019110208,"AQ BZ Compact","Premium Misty Green",27
2021-05-01,A5119110301,"AQ BZ Gen Y","Standard Grey",22
2021-05-01,A5119110302,"AQ BZ Gen Y","Standard Blue",14
2021-05-01,A5119110303,"AQ BZ Gen Y","Standard Red",7
2021-05-01,A5119110305,"AQ BZ Gen Y","Plus Blue",28
2021-05-01,A5119110306,"AQ BZ Gen Y","Plus Red",21
2021-05-01,A5119110307,"AQ BZ Gen Y","Premium Black",20
2021-05-01,A5119110308,"AQ BZ Gen Y","Premium Misty Green",10
2021-05-01,A5219110401,"AQ BZ Gen Z","Standard Grey",17
2021-05-01,A5219110402,"AQ BZ Gen Z","Standard Blue",5
2021-05-01,A5219110403,"AQ BZ Gen Z","Standard Red",17
2021-05-01,A5219110405,"AQ BZ Gen Z","Plus Blue",19
2021-05-01,A5219110406,"AQ BZ Gen Z","Plus Red",11
2021-05-01,A5219110407,"AQ BZ Gen Z","Premium Black",8
2021-05-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",8
2021-05-01,A5318110103,"AQ Gamer 1","Standard Black",6
2021-05-01,A5318110104,"AQ Gamer 1","Plus Firey Red",17
2021-05-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",12
2021-05-01,A5318110106,"AQ Gamer 1","Plus Black",9
2021-05-01,A5318110107,"AQ Gamer 1","Premium Black",13
2021-05-01,A5318110108,"AQ Gamer 1","Premium Misty Green",3
2021-05-01,A5419110201,"AQ Gamer 2","Standard Firey Red",16
2021-05-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",5
2021-05-01,A5419110203,"AQ Gamer 2","Standard Black",11
2021-05-01,A5419110204,"AQ Gamer 2","Plus Firey Red",4
2021-05-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",5
2021-05-01,A5419110206,"AQ Gamer 2","Plus Black",7
2021-05-01,A5419110207,"AQ Gamer 2","Premium Black",16
2021-05-01,A5419110208,"AQ Gamer 2","Premium Misty Green",9
2021-05-01,A5519110301,"AQ Gamer 3","Standard Firey Red",6
2021-05-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",15
2021-05-01,A5519110303,"AQ Gamer 3","Standard Black",9
2021-05-01,A5519110304,"AQ Gamer 3","Plus Firey Red",16
2021-05-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",13
2021-05-01,A5520110306,"AQ Gamer 3","Plus Black",13
2021-05-01,A5520110307,"AQ Gamer 3","Premium Black",11
2021-05-01,A5520110308,"AQ Gamer 3","Premium Misty Green",16
2021-05-01,A5620110401,"AQ Smash 1","Standard Firey Red",4
2021-05-01,A5620110402,"AQ Smash 1","Standard Cool Blue",4
2021-05-01,A5621110403,"AQ Smash 1","Standard Black",14
2021-05-01,A5621110404,"AQ Smash 1","Plus Firey Red",4
2021-05-01,A5621110405,"AQ Smash 1","Plus Cool Blue",12
2021-05-01,A5621110406,"AQ Smash 1","Plus Black",7
2021-05-01,A5621110407,"AQ Smash 1","Premium Black",7
2021-05-01,A5621110408,"AQ Smash 1","Premium Misty Green",9
2021-05-01,A5721110501,"AQ Smash 2","Standard Firey Red",3
2021-05-01,A5721110502,"AQ Smash 2","Standard Cool Blue",6
2021-05-01,A5721110503,"AQ Smash 2","Standard Black",3
2021-05-01,A5721110504,"AQ Smash 2","Plus Firey Red",9
2021-05-01,A5721110505,"AQ Smash 2","Plus Cool Blue",17
2021-05-01,A5721110506,"AQ Smash 2","Plus Black",10
2021-05-01,A5820110101,"AQ BZ Allin1","Standard 1",22
2021-05-01,A5820110102,"AQ BZ Allin1","Standard 2",28
2021-05-01,A5820110103,"AQ BZ Allin1","Standard 3",10
2021-05-01,A5820110104,"AQ BZ Allin1","Plus 1",22
2021-05-01,A5820110105,"AQ BZ Allin1","Plus 2",13
2021-05-01,A5820110106,"AQ BZ Allin1","Plus 3",8
2021-05-01,A5820110107,"AQ BZ Allin1","Premium 1",17
2021-05-01,A5821110108,"AQ BZ Allin1","Premium 2",19
2021-05-01,A6018110101,"AQ Home Allin1","Standard 1",4
2021-05-01,A6018110102,"AQ Home Allin1","Standard 2",5
2021-05-01,A6018110103,"AQ Home Allin1","Standard 3",2
2021-05-01,A6018110104,"AQ Home Allin1","Plus 1",3
2021-05-01,A6018110105,"AQ Home Allin1","Plus 2",3
2021-05-01,A6018110106,"AQ Home Allin1","Plus 3",2
2021-05-01,A6019110107,"AQ Home Allin1","Premium 1",2
2021-05-01,A6019110108,"AQ Home Allin1","Premium 2",2
2021-05-01,A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",4
2021-05-01,A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",3
2021-05-01,A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",3
2021-05-01,A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",2
2021-05-01,A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",3
2021-05-01,A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",6
2021-05-01,A6218160101,"AQ Digit SSD",Standard,599
2021-05-01,A6218160102,"AQ Digit SSD",Plus,1023
2021-05-01,A6219160103,"AQ Digit SSD",Premium,489
2021-05-01,A6319160201,"AQ Neuer SSD",Standard,389
2021-05-01,A6319160202,"AQ Neuer SSD",Plus,235
2021-05-01,A6319160203,"AQ Neuer SSD",Premium,137
2021-05-01,A6419160301,"AQ Clx1",Standard,483
2021-05-01,A6419160302,"AQ Clx1",Plus,198
2021-05-01,A6419160303,"AQ Clx1",Premium,936
2021-05-01,A6519160401,"AQ Clx2",Standard,453
2021-05-01,A6520160402,"AQ Clx2",Plus,171
2021-05-01,A6520160403,"AQ Clx2",Premium,551
2021-05-01,A6620160501,"AQ Clx3",Standard,593
2021-05-01,A6720160103,"AQ Pen Drive 2 IN 1",Premium,1735
2021-05-01,A6818160201,"AQ Pen Drive DRC",Standard,563
2021-05-01,A6818160202,"AQ Pen Drive DRC",Plus,472
2021-05-01,A6819160203,"AQ Pen Drive DRC",Premium,556
2021-05-01,A7118160101,"AQ Wi Power Dx1",Standard,269
2021-05-01,A7119160102,"AQ Wi Power Dx1",Plus,701
2021-05-01,A7119160103,"AQ Wi Power Dx1",Premium,337
2021-05-01,A7219160201,"AQ Wi Power Dx2",Standard,199
2021-05-01,A7220160202,"AQ Wi Power Dx2",Plus,481
2021-05-01,A7220160203,"AQ Wi Power Dx2",Premium,638
2021-05-01,A7321160301,"AQ Wi Power Dx3",Standard,304
2021-05-01,A7321160302,"AQ Wi Power Dx3",Plus,681
2021-05-01,A7321160303,"AQ Wi Power Dx3",Premium,487
2021-06-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,205
2021-06-01,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,78
2021-06-01,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,48
2021-06-01,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",126
2021-06-01,A0219150201,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Standard,40
2021-06-01,A0219150202,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Plus,102
2021-06-01,A0220150203,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Premium,31
2021-06-01,A0320150301,"AQ Zion Saga",Standard,91
2021-06-01,A0321150302,"AQ Zion Saga",Plus,70
2021-06-01,A0321150303,"AQ Zion Saga",Premium,145
2021-06-01,A0418150103,"AQ Mforce Gen X","Standard 3",108
2021-06-01,A0418150104,"AQ Mforce Gen X","Plus 1",76
2021-06-01,A0418150105,"AQ Mforce Gen X","Plus 2",84
2021-06-01,A0418150106,"AQ Mforce Gen X","Plus 3",114
2021-06-01,A0519150201,"AQ Mforce Gen Y","Standard 1",58
2021-06-01,A0519150202,"AQ Mforce Gen Y","Standard 2",107
2021-06-01,A0519150203,"AQ Mforce Gen Y","Standard 3",156
2021-06-01,A0519150204,"AQ Mforce Gen Y","Plus 1",78
2021-06-01,A0519150205,"AQ Mforce Gen Y","Plus 2",144
2021-06-01,A0519150206,"AQ Mforce Gen Y","Plus 3",161
2021-06-01,A0519150207,"AQ Mforce Gen Y","Premium 1",126
2021-06-01,A0519150208,"AQ Mforce Gen Y","Premium 2",94
2021-06-01,A0619150301,"AQ Mforce Gen Z","Standard 1",119
2021-06-01,A0619150302,"AQ Mforce Gen Z","Standard 2",149
2021-06-01,A0620150303,"AQ Mforce Gen Z","Standard 3",87
2021-06-01,A0620150304,"AQ Mforce Gen Z","Plus 1",122
2021-06-01,A0620150305,"AQ Mforce Gen Z","Plus 2",25
2021-06-01,A0620150306,"AQ Mforce Gen Z","Plus 3",182
2021-06-01,A0621150307,"AQ Mforce Gen Z","Premium 1",57
2021-06-01,A0621150308,"AQ Mforce Gen Z","Premium 2",184
2021-06-01,A0721150401,"AQ GT 21",Standard,119
2021-06-01,A0721150402,"AQ GT 21","Plus 1",60
2021-06-01,A0721150403,"AQ GT 21","Plus 2",188
2021-06-01,A0721150404,"AQ GT 21",Premium,81
2021-06-01,A0821150501,"AQ Marquee P3",Standard,63
2021-06-01,A0821150502,"AQ Marquee P3","Plus 1",21
2021-06-01,A0821150503,"AQ Marquee P3","Plus 2",154
2021-06-01,A0821150504,"AQ Marquee P3",Premium,31
2021-06-01,A0921150601,"AQ Marquee P4",Standard,132
2021-06-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,101
2021-06-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,86
2021-06-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,168
2021-06-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,24
2021-06-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,91
2021-06-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,77
2021-06-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,181
2021-06-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,127
2021-06-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,135
2021-06-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,160
2021-06-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,64
2021-06-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,123
2021-06-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,48
2021-06-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,54
2021-06-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,92
2021-06-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,184
2021-06-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,98
2021-06-01,A1618150101,"AQ MB Elite",Standard,124
2021-06-01,A1618150102,"AQ MB Elite","Plus 1",124
2021-06-01,A1618150103,"AQ MB Elite","Plus 2",116
2021-06-01,A1618150104,"AQ MB Elite",Premium,38
2021-06-01,A1718150201,"AQ MB Crossx",Standard,67
2021-06-01,A1718150202,"AQ MB Crossx","Plus 1",103
2021-06-01,A1718150203,"AQ MB Crossx","Plus 2",58
2021-06-01,A1718150204,"AQ MB Crossx",Premium,20
2021-06-01,A1819150301,"AQ MB Crossx 2",Standard,98
2021-06-01,A1819150302,"AQ MB Crossx 2","Plus 1",29
2021-06-01,A1819150303,"AQ MB Crossx 2","Plus 2",58
2021-06-01,A1819150304,"AQ MB Crossx 2",Premium,51
2021-06-01,A1919150401,"AQ MB Lito",Standard,61
2021-06-01,A1919150402,"AQ MB Lito","Plus 1",48
2021-06-01,A1919150403,"AQ MB Lito","Plus 2",76
2021-06-01,A1920150404,"AQ MB Lito",Premium,122
2021-06-01,A2020150501,"AQ MB Lito 2",Standard,134
2021-06-01,A2020150502,"AQ MB Lito 2","Plus 1",34
2021-06-01,A2021150503,"AQ MB Lito 2","Plus 2",142
2021-06-01,A2118150101,"AQ Master wired x1 Ms","Standard 1",830
2021-06-01,A2118150102,"AQ Master wired x1 Ms","Standard 2",778
2021-06-01,A2118150103,"AQ Master wired x1 Ms","Plus 1",817
2021-06-01,A2118150104,"AQ Master wired x1 Ms","Plus 2",892
2021-06-01,A2118150105,"AQ Master wired x1 Ms","Premium 1",647
2021-06-01,A2118150106,"AQ Master wired x1 Ms","Premium 2",701
2021-06-01,A2218150201,"AQ Master wireless x1 Ms","Standard 1",451
2021-06-01,A2218150202,"AQ Master wireless x1 Ms","Standard 2",483
2021-06-01,A2219150203,"AQ Master wireless x1 Ms","Plus 1",786
2021-06-01,A2219150204,"AQ Master wireless x1 Ms","Plus 2",345
2021-06-01,A2219150205,"AQ Master wireless x1 Ms","Premium 1",682
2021-06-01,A2219150206,"AQ Master wireless x1 Ms","Premium 2",401
2021-06-01,A2319150301,"AQ Gamers Ms","Standard 1",512
2021-06-01,A2319150302,"AQ Gamers Ms","Standard 2",1011
2021-06-01,A2319150303,"AQ Gamers Ms","Plus 1",237
2021-06-01,A2319150304,"AQ Gamers Ms","Plus 2",327
2021-06-01,A2319150305,"AQ Gamers Ms","Premium 1",270
2021-06-01,A2319150306,"AQ Gamers Ms","Premium 2",256
2021-06-01,A2419150401,"AQ Lite Ms","Standard 1",310
2021-06-01,A2419150402,"AQ Lite Ms","Standard 2",753
2021-06-01,A2419150403,"AQ Lite Ms","Plus 1",277
2021-06-01,A2419150404,"AQ Lite Ms","Plus 2",520
2021-06-01,A2419150405,"AQ Lite Ms","Premium 1",909
2021-06-01,A2420150406,"AQ Lite Ms","Premium 2",1015
2021-06-01,A2520150501,"AQ Maxima Ms","Standard 1",202
2021-06-01,A2520150502,"AQ Maxima Ms","Standard 2",133
2021-06-01,A2520150503,"AQ Maxima Ms","Plus 1",137
2021-06-01,A2520150504,"AQ Maxima Ms","Plus 2",740
2021-06-01,A2520150505,"AQ Maxima Ms","Premium 1",352
2021-06-01,A2520150506,"AQ Maxima Ms","Premium 2",106
2021-06-01,A2620150601,"AQ Qwerty Ms","Standard 1",320
2021-06-01,A2620150602,"AQ Qwerty Ms","Standard 2",480
2021-06-01,A2620150603,"AQ Qwerty Ms","Plus 1",996
2021-06-01,A2620150604,"AQ Qwerty Ms","Plus 2",971
2021-06-01,A2620150605,"AQ Qwerty Ms","Premium 1",256
2021-06-01,A2620150606,"AQ Qwerty Ms","Premium 2",626
2021-06-01,A2720150701,"AQ Trigger Ms","Standard 1",391
2021-06-01,A2721150702,"AQ Trigger Ms","Standard 2",811
2021-06-01,A2721150703,"AQ Trigger Ms","Plus 1",553
2021-06-01,A2721150704,"AQ Trigger Ms","Plus 2",942
2021-06-01,A2721150705,"AQ Trigger Ms","Premium 1",734
2021-06-01,A2721150706,"AQ Trigger Ms","Premium 2",499
2021-06-01,A2821150801,"AQ Lumina Ms","Standard 1",582
2021-06-01,A2918150101,"AQ Master wired x1","Standard 1",329
2021-06-01,A2918150102,"AQ Master wired x1","Standard 2",440
2021-06-01,A2918150103,"AQ Master wired x1","Plus 1",854
2021-06-01,A2918150104,"AQ Master wired x1","Plus 2",194
2021-06-01,A2918150105,"AQ Master wired x1","Premium 1",410
2021-06-01,A2918150106,"AQ Master wired x1","Premium 2",625
2021-06-01,A3018150201,"AQ Master wireless x1","Standard 1",359
2021-06-01,A3018150202,"AQ Master wireless x1","Standard 2",292
2021-06-01,A3018150203,"AQ Master wireless x1","Plus 1",850
2021-06-01,A3019150204,"AQ Master wireless x1","Plus 2",514
2021-06-01,A3019150205,"AQ Master wireless x1","Premium 1",414
2021-06-01,A3019150206,"AQ Master wireless x1","Premium 2",356
2021-06-01,A3119150301,"AQ Gamers ","Standard 1",817
2021-06-01,A3119150302,"AQ Gamers ","Standard 2",815
2021-06-01,A3119150303,"AQ Gamers ","Plus 1",642
2021-06-01,A3120150304,"AQ Gamers ","Plus 2",593
2021-06-01,A3120150305,"AQ Gamers ","Premium 1",840
2021-06-01,A3120150306,"AQ Gamers ","Premium 2",736
2021-06-01,A3220150401,"AQ Lite","Standard 1",477
2021-06-01,A3220150402,"AQ Lite","Standard 2",239
2021-06-01,A3220150403,"AQ Lite","Plus 1",95
2021-06-01,A3220150404,"AQ Lite","Plus 2",442
2021-06-01,A3220150405,"AQ Lite","Premium 1",737
2021-06-01,A3220150406,"AQ Lite","Premium 2",658
2021-06-01,A3320150501,"AQ Maxima","Standard 1",632
2021-06-01,A3320150502,"AQ Maxima","Standard 2",431
2021-06-01,A3320150503,"AQ Maxima","Plus 1",438
2021-06-01,A3320150504,"AQ Maxima","Plus 2",604
2021-06-01,A3320150505,"AQ Maxima","Premium 1",496
2021-06-01,A3320150506,"AQ Maxima","Premium 2",414
2021-06-01,A3420150601,"AQ Qwerty","Standard 1",676
2021-06-01,A3420150602,"AQ Qwerty","Standard 2",824
2021-06-01,A3421150603,"AQ Qwerty","Plus 1",266
2021-06-01,A3421150604,"AQ Qwerty","Plus 2",190
2021-06-01,A3421150605,"AQ Qwerty","Premium 1",222
2021-06-01,A3421150606,"AQ Qwerty","Premium 2",523
2021-06-01,A3521150701,"AQ Trigger","Standard 1",241
2021-06-01,A3521150702,"AQ Trigger","Standard 2",671
2021-06-01,A3521150703,"AQ Trigger","Plus 1",456
